# LAMMPS data file written by OVITO Basic 3.5.4
243 atoms
4 atom types
0.0 15.078710556 xlo xhi
0.0 14.9412491211 ylo yhi
0.0 14.838637479 zlo zhi
1.9885823647 -1.9899494812 -1.7441951351 xy xz yz

Masses

1 6.941  # Li
2 32.065  # S
3 79.904  # Br
4 15.9994  # O

Atoms  # atomic

117 3 2.6529864149 11.0748266469 12.2806120794
118 3 7.6801351115 2.276791049 2.3881870143
119 3 7.0168186284 1.6953926799 7.3343994282
120 3 6.3535021134 1.113994283 12.2806120794
121 3 8.3429958892 7.257207343 2.3881870143
122 3 7.679679406 6.6758089739 7.3343994282
123 3 7.0163628911 6.094410577 12.2806120794
124 3 9.005856637 12.2376234129 2.3881870143
125 3 8.3425401538 11.6562250438 7.3343994282
126 3 7.6792236389 11.0748266469 12.2806120794
127 3 12.7063716569 2.276791049 2.3881870143
128 3 12.0430551738 1.6953926799 7.3343994282
129 3 11.3797386588 1.113994283 12.2806120794
130 3 13.3692324346 7.257207343 2.3881870143
131 3 12.7059159514 6.6758089739 7.3343994282
132 3 12.0425994365 6.094410577 12.2806120794
133 3 14.0320931824 12.2376234129 2.3881870143
134 3 13.3687766992 11.6562250438 7.3343994282
135 3 12.7054601843 11.0748266469 12.2806120794
136 4 3.0564446616 -0.1518603524 4.5477295592
137 4 2.3931282084 -0.7332586953 9.4939417504
138 4 1.7298116357 -1.3146571428 14.440154832
139 4 3.7193054293 4.8285558669 4.5477295592
140 4 3.055988976 4.247157524 9.4939417504
141 4 2.3926724034 3.6657590765 14.440154832
142 4 4.3821662368 9.8089723851 4.5477295592
143 4 3.7188497835 9.2275740422 9.4939417504
144 4 3.0555332108 8.6461755946 14.440154832
145 4 8.0826818856 -0.1518603524 4.5477295592
146 4 7.4193654323 -0.7332586953 9.4939417504
147 4 6.7560488596 -1.3146571428 14.440154832
148 4 8.7455426533 4.8285558669 4.5477295592
149 4 8.0822262 4.247157524 9.4939417504
150 4 7.4189096273 3.6657590765 14.440154832
151 4 9.4084034607 9.8089723851 4.5477295592
152 4 8.7450870074 9.2275740422 9.4939417504
153 4 8.0817704348 8.6461755946 14.440154832
154 4 13.108918431 -0.1518603524 4.5477295592
155 4 12.4456019777 -0.7332586953 9.4939417504
156 4 11.782285405 -1.3146571428 14.440154832
157 4 13.7717791987 4.8285558669 4.5477295592
158 4 13.1084627454 4.247157524 9.4939417504
159 4 12.4451461727 3.6657590765 14.440154832
160 4 14.4346400061 9.8089723851 4.5477295592
161 4 13.7713235528 9.2275740422 9.4939417504
162 4 13.1080069802 8.6461755946 14.440154832
163 4 0.2991807033 0.2137236452 1.4250928313
164 4 -0.3641357958 -0.3676747378 6.3713053638
165 4 -1.027452251 -0.9490730824 11.31751757
166 4 0.9620414769 5.1941399094 1.4250928313
167 4 0.2987249779 4.6127415264 6.3713053638
168 4 -0.3645914774 4.0313431817 11.31751757
169 4 1.6249022267 10.1745559942 1.4250928313
170 4 0.9615857277 9.5931576112 6.3713053638
171 4 0.2982692724 9.0117592665 11.31751757
172 4 5.3254174447 0.2137236452 1.4250928313
173 4 4.6621009457 -0.3676747378 6.3713053638
174 4 3.9987844904 -0.9490730824 11.31751757
175 4 5.9882782184 5.1941399094 1.4250928313
176 4 5.3249617193 4.6127415264 6.3713053638
177 4 4.6616452641 4.0313431817 11.31751757
178 4 6.6511389681 10.1745559942 1.4250928313
179 4 5.9878224691 9.5931576112 6.3713053638
180 4 5.3245060138 9.0117592665 11.31751757
181 4 10.3516540052 0.2137236452 1.4250928313
182 4 9.6883375062 -0.3676747378 6.3713053638
183 4 9.0250210509 -0.9490730824 11.31751757
184 4 11.0145147788 5.1941399094 1.4250928313
185 4 10.3511982798 4.6127415264 6.3713053638
186 4 9.6878818245 4.0313431817 11.31751757
187 4 11.6773755286 10.1745559942 1.4250928313
188 4 11.0140590296 9.5931576112 6.3713053638
189 4 10.3507425743 9.0117592665 11.31751757
190 4 0.2984338171 2.9919190278 4.548338062
191 4 -0.3648826362 2.4105206849 9.4945502533
192 4 -1.0281992089 1.8291222373 14.4407633349
193 4 0.9612945967 7.9723353368 4.548338062
194 4 0.2979781434 7.3909369939 9.4945502533
195 4 -0.3653384293 6.8095385463 14.4407633349
196 4 1.6241553445 12.9527514066 4.548338062
197 4 0.9608388912 12.3713530637 9.4945502533
198 4 0.2975223185 11.7899546162 14.4407633349
199 4 5.3246707394 2.9919190278 4.548338062
200 4 4.6613542862 2.4105206849 9.4945502533
201 4 3.9980377135 1.8291222373 14.4407633349
202 4 5.9875315191 7.9723353368 4.548338062
203 4 5.3242150658 7.3909369939 9.4945502533
204 4 4.6608984931 6.8095385463 14.4407633349
205 4 6.6503922669 12.9527514066 4.548338062
206 4 5.9870758136 12.3713530637 9.4945502533
207 4 5.3237592409 11.7899546162 14.4407633349
208 4 10.3509077372 2.9919190278 4.548338062
209 4 9.6875912839 2.4105206849 9.4945502533
210 4 9.0242747113 1.8291222373 14.4407633349
211 4 11.0137685168 7.9723353368 4.548338062
212 4 10.3504520635 7.3909369939 9.4945502533
213 4 9.6871354909 6.8095385463 14.4407633349
214 4 11.6766292646 12.9527514066 4.548338062
215 4 11.0133128113 12.3713530637 9.4945502533
216 4 10.3499962387 11.7899546162 14.4407633349
217 4 0.3869968379 0.2883397632 4.1559470764
218 4 -0.2763196751 -0.2930586321 9.1021597128
219 4 -0.9396361283 -0.874456975 14.0483719041
220 4 1.0498576096 5.2687560123 4.1559470764
221 4 0.3865410966 4.6873576171 9.1021597128
222 4 -0.2767753567 4.1059592742 14.0483719041
223 4 1.712718417 10.2491725305 4.1559470764
224 4 1.0494019041 9.6677741353 9.1021597128
225 4 0.3860854508 9.0863757923 14.0483719041
226 4 5.4132337904 0.2883397632 4.1559470764
227 4 4.7499172775 -0.2930586321 9.1021597128
228 4 4.0866008242 -0.874456975 14.0483719041
229 4 6.0760945621 5.2687560123 4.1559470764
230 4 5.4127780491 4.6873576171 9.1021597128
231 4 4.7494615958 4.1059592742 14.0483719041
232 4 6.7389553695 10.2491725305 4.1559470764
233 4 6.0756388566 9.6677741353 9.1021597128
234 4 5.4123224033 9.0863757923 14.0483719041
235 4 10.4394703358 0.2883397632 4.1559470764
236 4 9.7761538229 -0.2930586321 9.1021597128
237 4 9.1128373696 -0.874456975 14.0483719041
238 4 11.1023311075 5.2687560123 4.1559470764
239 4 10.4390145945 4.6873576171 9.1021597128
240 4 9.7756981412 4.1059592742 14.0483719041
241 4 11.7651919149 10.2491725305 4.1559470764
242 4 11.101875402 9.6677741353 9.1021597128
243 4 10.4385589487 9.0863757923 14.0483719041
